npsn_isian;nama_isian;Jenjang;alamat_jalan;nama_dusun;desa_kelurahan;kecamatan;kabupaten;provinsi;lintang;bujur;latitude;longitude;nama_google;url;isna
69771799;KB AL MAJID;PAUD Sederajat;KAMPUNG SEBERANG TAROK;PADANG MARAPALAM;LAKITAN SELATAN;Kec. Lengayang;Kab. Pesisir Selatan;Prov. Sumatera Barat;0.000000000000;0.000000000000;-2.0467979;100.9684246;TK Insan Bangsa;https://www.google.com/maps/place/TK+Insan+Bangsa/@-2.0467979,100.9684246,17z/data=!3m1!4b1!4m6!3m5!1s0x2e2d3f15438d16d9:0xd18581e0137af7d9!8m2!3d-2.0467979!4d100.9684246!16s%2Fg%2F11p42wst6y?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69922771;KB AL-AQSA;PAUD Sederajat;JL. TGK UMAR;AMAN;Suka Maju;Kec. Sultan Daulat;Kota Subulussalam;Prov. Aceh;2.814.100.000.000;97.876.600.000.000;-6.286568;106.6989069;KB-TK Al-Aqsha;https://www.google.com/maps/place/KB-TK+Al-Aqsha/@-6.286568,106.6989069,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69fbfdaf42b1a3:0x11e76a7f0d790b3f!8m2!3d-6.286568!4d106.6989069!16s%2Fg%2F11sk3g_mhm?entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D;0
70031460;KB AL-BUNAYYA;PAUD Sederajat;JLN. ALUE WAKIE;-;Alue Wakie;Kec. Darul Makmur;Kab. Nagan Raya;Prov. Aceh;0.000000000000;0.000000000000;;;;;2
69828479;KB ALIFAH;PAUD Sederajat;KP.DURIAN-PERAPEN;Nusa Indah;Suka Mulia;Kec. Rantau;Kab. Aceh Tamiang;Prov. Aceh;4.265.200.000.000;98.132.900.000.000;;;;;2
69973109;KB AL-KHALIS;PAUD Sederajat;Jalan Elak ;-;Mane Tunong;Kec. Muara Batu;Kab. Aceh Utara;Prov. Aceh;5.237.400.000.000;96.912.400.000.000;5.2321708;96.9860459;Malikussaleh University;https://www.google.com/maps/place/Malikussaleh+University/@5.2321708,96.9860459,17z/data=!3m1!4b1!4m6!3m5!1s0x304783321066bb13:0xeca0b1bf491a9e42!8m2!3d5.2321708!4d96.9860459!16s%2Fg%2F1217cbc9?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69798386;KB AL-MUYASSIR;PAUD Sederajat;Gampong Matang Puntong Kecamatan Samudera Kabupaten Aceh Utara;DUSUN IMPRES;Matang Puntong;Kec. Samudera;Kab. Aceh Utara;Prov. Aceh;5.121.200.000.000;97.231.600.000.000;5.2552434;96.9456482;TKS Al-KAUSAR;https://www.google.com/maps/place/TKS+Al-KAUSAR/@5.2552434,96.9456482,17z/data=!3m1!4b1!4m6!3m5!1s0x3047714692745449:0x729b3a75f64ab47!8m2!3d5.2552434!4d96.9456482!16s%2Fg%2F11l72b_7zc?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69793230;AISYIYAH BUSTANUL ATHFAL (ABA) WONOSARI;PAUD Sederajat;REJO SARI;REJO SARI;Wono Sari;Kec. Tamiang Hulu;Kab. Aceh Tamiang;Prov. Aceh;4.219.900.000.000;97.882.900.000.000;4.3240963;98.1005244;TK ABA (Aisyiyah Bustanul Athfal) Rantau;https://www.google.com/maps/place/TK+ABA+(Aisyiyah+Bustanul+Athfal)+Rantau/@4.3240963,98.1005244,17z/data=!3m1!4b1!4m6!3m5!1s0x303775aafe19c16b:0xd19d38aeb48f47e3!8m2!3d4.3240963!4d98.1005244!16s%2Fg%2F11f7gjh7mm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69776286;AL0HIDAYAH;PAUD Sederajat;JL. BAKTI DUSUN III, AIR HITAM;dusun III;AIR HITAM;Kec. Gebang;Kab. Langkat;Prov. Sumatera Utara;3.941.163.000.000;98.372.800.000.000;4.0312082;98.3140326;Mesjid Al Hidayah;https://www.google.com/maps/place/Mesjid+Al+Hidayah/@4.0312082,98.3140326,17z/data=!3m1!4b1!4m6!3m5!1s0x303718014dce8e79:0x5087e7540266f4b5!8m2!3d4.0312082!4d98.3140326!16s%2Fg%2F11gfmd47d3?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69779384;AS0SALAM;PAUD Sederajat;Dusun I Hidayah;DUSUN I;Padang Tualang;Kec. Padang Tualang;Kab. Langkat;Prov. Sumatera Utara;0.000000000000;0.000000000000;3.7405016;98.4480605;Dinas Sosial kabupaten Langkat;https://www.google.com/maps/place/Dinas+Sosial+kabupaten+Langkat/@3.7405016,98.4480605,17z/data=!3m1!4b1!4m6!3m5!1s0x30372bcd0d659d51:0x53d7602d75e3a0df!8m2!3d3.7405016!4d98.4480605!16s%2Fg%2F11f646x358?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
K5669519;Iqra Education Course;Kursus;Jl. Teuku Chik Ditiro No.21;-;Paya Bujok Tunong;Kec. Langsa Baro;Kota Langsa;Prov. Aceh;0.000000000000;0.000000000000;4.4768716;97.9708012;IQRA Education Course;https://www.google.com/maps/place/IQRA+Education+Course/@4.4768716,97.9708012,17z/data=!3m1!4b1!4m6!3m5!1s0x30379b003c51a137:0x40fd212aca95897!8m2!3d4.4768716!4d97.9708012!16s%2Fg%2F11y6lmmsx3?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69983812;KB AL - BAITH;PAUD Sederajat;Gampong Meunasah Tunong Kec. Pantee Bidari Kab. Aceh Timur;ABAH KRUENG;Meunasah Tunong;Kec. Pante Beudari;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;4.8605501;97.9079186;SDN Kuala Beukah;https://www.google.com/maps/place/SDN+Kuala+Beukah/@4.8605501,97.9079186,17z/data=!3m1!4b1!4m6!3m5!1s0x3037fb8bc810bd6d:0xb1169591cc154668!8m2!3d4.8605501!4d97.9079186!16s%2Fg%2F11nz3jsqnc?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
70027193;KB AL - ZUBAIR;PAUD Sederajat;Gampong Jalan kecamatan Idi Rayeuk Kabupaten Aceh Timur;-;Gampong Jalan;Kec. Idi Rayeuk;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;4.9198082;97.7977542;Dr. Zubir Mahmud;https://www.google.com/maps/place/Dr.+Zubir+Mahmud/@4.9198082,97.7977542,17z/data=!3m1!4b1!4m6!3m5!1s0x3037f8ba90c56345:0xaa189c653315f23e!8m2!3d4.9198082!4d97.7977542!16s%2Fg%2F11c1r31k8g?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69828506;KB AL ANSHAR;PAUD Sederajat;BANDAR BARU;Sinar butsi;Bandar Baru;Kec. Bendahara;Kab. Aceh Tamiang;Prov. Aceh;0.000000000000;0.000000000000;;;;;2
69960749;KB AL Hidayah Sampan;PAUD Sederajat;Dusun Sampan Desa Punggung Lading;Punggung Lading;Punggung Lading;Kec. Pariaman Selatan;Kota Pariaman;Prov. Sumatera Barat;0.000000000000;0.000000000000;-0.6126577;100.1788096;Al-Hidayah;https://www.google.com/maps/place/Al-Hidayah/@-0.6126577,100.1788096,17z/data=!3m1!4b1!4m6!3m5!1s0x2fd4e18d02182599:0xa366072b35c6ea4c!8m2!3d-0.6126577!4d100.1788096!16s%2Fg%2F11f5h5dt_z?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69798129;KB AL-HIKMAH;PAUD Sederajat;Gampong Desa Matang Teungoh AB Kecamatan Lhoksukon Kabupaten Aceh Utara;DUSUN DI BARAT;Matang Teungoh Ab;Kec. Lhoksukon;Kab. Aceh Utara;Prov. Aceh;0.000000000000;0.000000000000;4.6270873;96.8387646;SD IT Al-hikmah;https://www.google.com/maps/place/SD+IT+Al-hikmah/@4.6270873,96.8387646,17z/data=!3m1!4b1!4m6!3m5!1s0x3038edea4f857a5b:0x9b48508f859bea3d!8m2!3d4.6270873!4d96.8387646!16s%2Fg%2F11l430_hh5?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69818241;KB BARONA;PAUD Sederajat;INPRES LHOK SEUNTANG;-;Lhok Seuntang;Kec. Julok;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;2
69924143;KB Bintungan Indah;PAUD Sederajat;Jl. Industri Park Korong Bintungan;Korong Bintungan;KASANG;Kec. Batang Anai;Kab. Padang Pariaman;Prov. Sumatera Barat;-0.791227000000;100.322.278.000.000;-0.6598454;100.2042811;Makam Syekh Bintuangan Tinggi;https://www.google.com/maps/place/Makam+Syekh+Bintuangan+Tinggi/@-0.6598454,100.2042811,17z/data=!3m1!4b1!4m6!3m5!1s0x2fd4e141165b836d:0x1e9db1afd09dcb8d!8m2!3d-0.6598454!4d100.2042811!16s%2Fg%2F11spxlp9j6?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
70029979;KB CAHAYA HATI BUNDA;PAUD Sederajat;Dusun Cot Mesjid Ulee Geudong Kecamatan Sawang Kabupaten Aceh Utara;dusun cot mesjid;Ulee Geudong;Kec. Sawang;Kab. Aceh Utara;Prov. Aceh;5.222.300.000.000;96.963.700.000.000;5.2367102;96.9111031;Paud IT Bunda Lina;https://www.google.com/maps/place/Paud+IT+Bunda+Lina/@5.2367102,96.9111031,17z/data=!3m1!4b1!4m6!3m5!1s0x30476f7c03b02193:0xc92eab792f4cc0d2!8m2!3d5.2367102!4d96.9111031!16s%2Fg%2F11srw2vm8v?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
70043687;KB CAHAYA KINTANA;PAUD Sederajat;Dusun Tanjong;-;Paya Unou;Kec. Ranto Peureulak;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;4.7978266;97.8108513;PAUD KINTANA;https://www.google.com/maps/place/PAUD+KINTANA/@4.7978266,97.8108513,17z/data=!3m1!4b1!4m6!3m5!1s0x3037f78482dc8c17:0xe2a30e33610e05d2!8m2!3d4.7978266!4d97.8108513!16s%2Fg%2F11fdm1gjhn?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69832358;KB DELIMA BANDARA;PAUD Sederajat;JLN. BIM KORONG TALAO MUNDAM;TALAO MUNDAM;KATAPIANG;Kec. Batang Anai;Kab. Padang Pariaman;Prov. Sumatera Barat;-0.791061900000;100.284.150.100.000;;;;;2
69968398;KB Gampong Mata Ie;PAUD Sederajat;Desa Mata Ie Kec. Ranto Peureulak;Praja;Mata Ie;Kec. Ranto Peureulak;Kab. Aceh Timur;Prov. Aceh;-5.443.757.000.000;114.421.127.000.000;5.0145311;97.3726305;Desa mata ie;https://www.google.com/maps/place/Desa+mata+ie/@5.0145311,97.3726305,17z/data=!3m1!4b1!4m6!3m5!1s0x303875001e516dad:0xe4d06bf69bfcc0f5!8m2!3d5.0145311!4d97.3726305!16s%2Fg%2F11wnpbszzb?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69990549;KB GENERASI CERDAS;PAUD Sederajat;Desa Meunasah Teungoh Kec. Nurussalam Kab. Aceh Timur;Karya Bakti;Meunasah Teungoh;Kec. Nurussalam;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;5.0662201;97.5240474;Paud Generasi Cerdas;https://www.google.com/maps/place/Paud+Generasi+Cerdas/@5.0662201,97.5240474,17z/data=!3m1!4b1!4m6!3m5!1s0x3047f5b56c62d34f:0xd42e052dd7c7eab3!8m2!3d5.0662201!4d97.5240474!16s%2Fg%2F11l72k1xcy?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
70023923;KB Harapan Bunda;PAUD Sederajat;JORONG LURAH DALAM;Jorong Lurah Dalam;PASIA LAWEH;Kec. Palupuh;Kab. Agam;Prov. Sumatera Barat;0.000000000000;0.000000000000;-0.1605981;100.3335924;KB Harapan Bunda Lurah Dalam;https://www.google.com/maps/place/KB+Harapan+Bunda+Lurah+Dalam/@-0.1605981,100.3335924,17z/data=!3m1!4b1!4m6!3m5!1s0x2fd543cbd0cc2155:0x3b9fc4224fe15f0a!8m2!3d-0.1605981!4d100.3335924!16s%2Fg%2F11kqd2m7pv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69812490;KB JAK LON SATOH;PAUD Sederajat;JL MEUNASAH;-;Seumatang;Kec. Julok;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;4.7866767;97.8902164;Komisi Pemilihan Umum Kabupaten Aceh Timur;https://www.google.com/maps/place/Komisi+Pemilihan+Umum+Kabupaten+Aceh+Timur/@4.7866767,97.8902164,17z/data=!3m1!4b1!4m6!3m5!1s0x3037f13f6ea0c42b:0x40857f375d102db8!8m2!3d4.7866767!4d97.8902164!16s%2Fg%2F11c42tx_kn?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
70003861;KB BINA ASRI;PAUD Sederajat;Gampong Punti Payong Kec. Ranto Peureulak Kab. Aceh Timur;-;Punti Payong;Kec. Ranto Peureulak;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;2
70052346;KB BINTANG CENDIKIA;PAUD Sederajat;Gampong Bhom Lama;-;Bhom Lama;Kec. Ranto Peureulak;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;2
69986663;KB BOH HATEE BUNDA;PAUD Sederajat;Desa Alue Siwah Serdang Kec. Nurussalam Kab. Aceh Timur;-;Alue Siwah Serdang;Kec. Nurussalam;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;2
70009124;KB BUKET KAREUNG;PAUD Sederajat;Gampong Buket Kareung Kec. Pantee Bidari Kab. Aceh Timur;Dusun Jasa Lama;Buket Kareng;Kec. Pante Beudari;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;5.000671;97.509603;KB BUKET KAREUNG;https://www.google.com/maps/place/KB+BUKET+KAREUNG/@5.000671,97.509603,17z/data=!3m1!4b1!4m6!3m5!1s0x30380bcaca9330c5:0xb8be99d3d44f726f!8m2!3d5.000671!4d97.509603!16s%2Fg%2F11vjj32nyd?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69812462;KB CICEM PALA;PAUD Sederajat;JLN ALUE MEUH DESA BLANG GLEUM KEC JULOK;Keude;Blang Gleum;Kec. Julok;Kab. Aceh Timur;Prov. Aceh;4.527.485.000.000;97.621.078.000.000;;;;;2
69828606;KB FAJRUSSALAM;PAUD Sederajat;Desa Menanggini;Sejahtera;MENANG GINI;Kec. Karang Baru;Kab. Aceh Tamiang;Prov. Aceh;0.000000000000;0.000000000000;4.2865082;98.042731;Pondok Pesantren Fajrussalam;https://www.google.com/maps/place/Pondok+Pesantren+Fajrussalam/@4.2865082,98.042731,17z/data=!3m1!4b1!4m6!3m5!1s0x3037770172a776bb:0xbd2766699a6bd9dc!8m2!3d4.2865082!4d98.042731!16s%2Fg%2F11rbkxh151?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69798242;KB HARAPAN IBU;PAUD Sederajat;Gampong Nibong Kecamatan Syamtalira Bayu Kabupaten Aceh Utara;RAJA AHMAD;Nibong;Kec. Syamtalira Bayu;Kab. Aceh Utara;Prov. Aceh;5.111.409.000.000;97.200.535.000.000;5.2662247;96.0193466;RUMAH SAKIT UMUM HARAPAN IBU;https://www.google.com/maps/place/RUMAH+SAKIT+UMUM+HARAPAN+IBU/@5.2662247,96.0193466,17z/data=!3m1!4b1!4m6!3m5!1s0x3040974680d4ad1f:0xc71bfb896920a60f!8m2!3d5.2662247!4d96.0193466!16s%2Fg%2F11ksyszrjg?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
70042564;KB INKLUSI SYEDARA MADANI;PAUD Sederajat;Keude Blang;-;Keude Blang;Kec. Idi Rayeuk;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;5.0662201;97.5240474;Paud Generasi Cerdas;https://www.google.com/maps/place/Paud+Generasi+Cerdas/@5.0662201,97.5240474,17z/data=!3m1!4b1!4m6!3m5!1s0x3047f5b56c62d34f:0xd42e052dd7c7eab3!8m2!3d5.0662201!4d97.5240474!16s%2Fg%2F11l72k1xcy?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69950659;KB Babul Khairi;PAUD Sederajat;Desa Pante Labu Kec. Pantee Bidari Kab. Aceh Timur;-;Pante Labu;Kec. Pante Beudari;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;2.7074051;98.0009473;Pesantren Babul Khairi;https://www.google.com/maps/place/Pesantren+Babul+Khairi/@2.7074051,98.0009473,17z/data=!3m1!4b1!4m6!3m5!1s0x3030131a34a53b83:0xab4f065cea666fb0!8m2!3d2.7074051!4d98.0009473!16s%2Fg%2F11mhld_dgz?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69832368;KB BUAH HATI;PAUD Sederajat;Korong Koto Rajo Nagari Sunur;Koto Rajo;SUNUA;Kec. Nan Sabaris;Kab. Padang Pariaman;Prov. Sumatera Barat;0.000000000000;0.000000000000;-0.3549505;100.2319501;PAUD-KB BUAH HATI;https://www.google.com/maps/place/PAUD-KB+BUAH+HATI/@-0.3549505,100.2319501,17z/data=!3m1!4b1!4m6!3m5!1s0x2fd515e984b0dd1d:0x7754dcaf867c2ad0!8m2!3d-0.3549505!4d100.2319501!16s%2Fg%2F11ks1f8sdx?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69906673;KB BUAH HATI;PAUD Sederajat;Jl. Satelit III. No 4 Hagu Teungoh Kec.Banda Sakti Kota Lhokseumawe;Pertamina;Hagu Teungoh;Kec. Banda Sakti;Kota Lhokseumawe;Prov. Aceh;0.000000000000;0.000000000000;;;;;2
69818242;KB BUNGOENG SEUKE;PAUD Sederajat;KUALA GEULUMPANG / GAMPONG NALEUNG;Dusun alue iboh;Naleung;Kec. Julok;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;5.0777903;97.6370658;Paud Bungoeng Seukee;https://www.google.com/maps/place/Paud+Bungoeng+Seukee/@5.0777903,97.6370658,17z/data=!3m1!4b1!4m6!3m5!1s0x3047f9116602794b:0x1d4af15e6c3973e5!8m2!3d5.0777903!4d97.6370658!16s%2Fg%2F11vjhp_tfj?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69906304;KB H.M Syarif;PAUD Sederajat;Jl. Pemuda No. 16 Bancah Laweh;Koto Panjang;Koto Panjang;Kec. Padang Panjang Timur;Kota Padang Panjang;Prov. Sumatera Barat;-0.469161000000;100.402.009.000.000;;;;;2
70037463;KB HARAP NATE;PAUD Sederajat;Gampong Terujak;-;Gampong Terujak;Kec. Serba Jadi;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;2
69991193;KB Islam Nadhirah;PAUD Sederajat;Desa Uram Jalan Kec, Banda Alam Kab. Timur;-;Uram Jalan;Kec. Banda Alam;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;2
70013021;KB IT BUNDA LINA;PAUD Sederajat;Gampong Mane Tunong Kecamatan Muara Batu Kabupaten Aceh Utara;-;Mane Tunong;Kec. Muara Batu;Kab. Aceh Utara;Prov. Aceh;5.236.723.000.000;96.911.049.700.000;5.2367102;96.9111031;Paud IT Bunda Lina;https://www.google.com/maps/place/Paud+IT+Bunda+Lina/@5.2367102,96.9111031,17z/data=!3m1!4b1!4m6!3m5!1s0x30476f7c03b02193:0xc92eab792f4cc0d2!8m2!3d5.2367102!4d96.9111031!16s%2Fg%2F11srw2vm8v?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
70010458;KB IT NURUL QALBI SYAHIRANI;PAUD Sederajat;JL. TEUPIN BATEE GAMPONG MEUNASAH TEUNGOH;-;Meunasah Teungoh;Kec. Pante Beudari;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;-6.1580809;106.9899058;IT SMK Nurul Qolbi;https://www.google.com/maps/place/IT+SMK+Nurul+Qolbi/@-6.1580809,106.9899058,17z/data=!3m1!4b1!4m6!3m5!1s0x2e6a27483e514679:0xb6243ab572b73f1c!8m2!3d-6.1580809!4d106.9899058!16s%2Fg%2F1pzrwy265?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69798286;KB BUNGONG MULIENG;PAUD Sederajat;Gampong Kulam Kecamatan Syamtalira Aron Kabupaten Aceh Utara;GAMPONG KULAM;Kulam;Kec. Syamtalira Aron;Kab. Aceh Utara;Prov. Aceh;5.122.500.000.000;97.250.600.000.000;5.1224816;97.2505769;KB BUNGONG MULIENG;https://www.google.com/maps/place/KB+BUNGONG+MULIENG/@5.1224816,97.2505769,17z/data=!3m1!4b1!4m6!3m5!1s0x304785b3692f1e4f:0x4aecf16ccc5282d9!8m2!3d5.1224816!4d97.2505769!16s%2Fg%2F11vln5xrtf?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
70013739;KB GAMPONG RAMPAH;PAUD Sederajat;Dusun Mulia Indah Gampong Rampah;-;Rampah;Kec. Serba Jadi;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;2
69812370;KB GASEH RASYAQAH;PAUD Sederajat;JLN KUALA SEUMILANG;Paya Beunot;Alue Bu Jalan Baroh;Kec. Peureulak Barat;Kab. Aceh Timur;Prov. Aceh;4.883.300.000.000;97.856.700.000.000;4.8834134;97.8566192;PAUD GASEH RASYAQAH;https://www.google.com/maps/place/PAUD+GASEH+RASYAQAH/@4.8834134,97.8566192,17z/data=!3m1!4b1!4m6!3m5!1s0x3037f99a9ce256cb:0x31eebc9816a2a870!8m2!3d4.8834134!4d97.8566192!16s%2Fg%2F11fn1tqtcp?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69912624;KB Gembira;PAUD Sederajat;Gampong Beuringin Kec. Peureulak Barat;Beuringin;Beuringin;Kec. Peureulak Barat;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;2
69828590;KB HIDAYAH;PAUD Sederajat;Dusun Gembira Desa Ingin Jaya;Gembira;INGIN JAYA;Kec. Rantau;Kab. Aceh Tamiang;Prov. Aceh;0.000000000000;0.000000000000;4.210985;98.0681362;Pondok Pesantren Islam Terpadu Al Hidayah;https://www.google.com/maps/place/Pondok+Pesantren+Islam+Terpadu+Al+Hidayah/@4.210985,98.0681362,17z/data=!3m1!4b1!4m6!3m5!1s0x303773c9663aa401:0xa7da92fccd47030a!8m2!3d4.210985!4d98.0681362!16s%2Fg%2F11llgn92x6?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
70038160;KB INDAH BARU;PAUD Sederajat;Dusun Drien Parot Gampong Paya Sutra Kecamatan Meurah Mulia Kabupaten Aceh Utara;-;Paya Sutra;Kec. Meurah Mulia;Kab. Aceh Utara;Prov. Aceh;5.017.806.300.000;97.171.709.100.000;5.2367102;96.9111031;Paud IT Bunda Lina;https://www.google.com/maps/place/Paud+IT+Bunda+Lina/@5.2367102,96.9111031,17z/data=!3m1!4b1!4m6!3m5!1s0x30476f7c03b02193:0xc92eab792f4cc0d2!8m2!3d5.2367102!4d96.9111031!16s%2Fg%2F11srw2vm8v?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69812360;KB ISTIQAMAH;PAUD Sederajat;Gampong Alue Bu Jalan Kecamatan Peureulak Barat Kabupaten Aceh Timur;-;Alue Bu Jalan;Kec. Peureulak Barat;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;-7.0634725;107.5911715;KB TK Istiqamah Bandung;https://www.google.com/maps/place/KB+TK+Istiqamah+Bandung/@-7.0634725,107.5911715,11z/data=!3m1!4b1!4m6!3m5!1s0x47d1c3e1eb165d95:0x2e9b5306441fd6ed!8m2!3d-7.0634725!4d107.5911715!16s%2Fg%2F11jt5tgxtg?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69871038;KB JANNATHUL MA WA;PAUD Sederajat;DUSUN TANJUNG;Dusun mesjid;Sukamulia Bd /S.Iyu;Kec. Bendahara;Kab. Aceh Tamiang;Prov. Aceh;0.000000000000;0.000000000000;4.1556714;98.0182398;JANNATUL MA'WA;https://www.google.com/maps/place/JANNATUL+MA'WA/@4.1556714,98.0182398,17z/data=!3m1!4b1!4m6!3m5!1s0x30376e5944091923:0x3b68e9365ffefc6d!8m2!3d4.1556714!4d98.0182398!16s%2Fg%2F11c30_m12r?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69984247;KB Bunga Kembar;PAUD Sederajat;Desa bantayan Kec. Nurussalam Kab. Aceh Timur;-;Bantayan;Kec. Nurussalam;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;5.0777903;97.6370658;Paud Bungoeng Seukee;https://www.google.com/maps/place/Paud+Bungoeng+Seukee/@5.0777903,97.6370658,17z/data=!3m1!4b1!4m6!3m5!1s0x3047f9116602794b:0x1d4af15e6c3973e5!8m2!3d5.0777903!4d97.6370658!16s%2Fg%2F11vjhp_tfj?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69980040;KB BUNGONG JEUMPA;PAUD Sederajat;Gampong Blang Aman Kecamatan Lhoksukon Kabupaten Aceh Utara;-;Blang Aman;Kec. Lhoksukon;Kab. Aceh Utara;Prov. Aceh;0.000000000000;0.000000000000;5.254059;96.2718898;PAUD BUNGONG JEUMPA;https://www.google.com/maps/place/PAUD+BUNGONG+JEUMPA/@5.254059,96.2718898,17z/data=!3m1!4b1!4m6!3m5!1s0x3040b1954322989b:0x2b0a80c68fff6f8f!8m2!3d5.254059!4d96.2718898!16s%2Fg%2F11ft35vrg4?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
69990998;KB Bungong Keulayu;PAUD Sederajat;Desa Pucok Alue Barat Kec. Simpang Ulim Kab. Aceh Timur;-;Pucok Alue Barat;Kec. Simpang Ulim;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;5.0777903;97.6370658;Paud Bungoeng Seukee;https://www.google.com/maps/place/Paud+Bungoeng+Seukee/@5.0777903,97.6370658,17z/data=!3m1!4b1!4m6!3m5!1s0x3047f9116602794b:0x1d4af15e6c3973e5!8m2!3d5.0777903!4d97.6370658!16s%2Fg%2F11vjhp_tfj?entry=ttu&g_ep=EgoyMDI2MDIwOC4wIKXMDSoASAFQAw%3D%3D;0
